ID,ORIG_FID,ORIG_LEN,fclass,name,lon,lat,LST,NDVI,GVI_Mean
963,1579,50.0,primary,Gambas Avenue,103.81864454,1.44055024,30.1250230349,0.324921861,0.08449462890625
964,2584,650.0,residential,Canberra Drive,103.82936442,1.43941105,30.1463370323,0.227174195,0.1632550048828125
965,2116,50.0,residential,Jalan Telipok,103.8263062,1.4425912,30.1747415983,0.211618069,0.1950006103515625
966,170,50.0,residential,Canberra Drive,103.82716131,1.44470947,30.2411531302,0.297315843,0.297391357421875
967,438,50.0,residential,Yishun Industrial Park A,103.83244722,1.44253548,30.2819790159,0.586667276,0.4177630615234375
968,720,50.0,residential,Jalan Salang,103.82528291,1.4409853,30.2836365019,0.275596974,0.21131103515625
969,703,1050.0,primary,Gambas Avenue,103.81881391,1.44032835,30.2875165072,0.25759048,0.10386474609375
970,1579,350.0,primary,Gambas Avenue,103.82078984,1.43891272,30.2928479513,0.340910197,0.145126953125
971,1102,50.0,residential,Jalan Shaer,103.82790659,1.43917924,30.2986218135,0.422460484,0.3725433349609375
972,1594,50.0,primary,Yishun Avenue 2,103.83398544,1.43664373,30.3300851675,0.282197476,0.24568542480468752
973,1914,50.0,primary,Gambas Avenue,103.81830133,1.44067135,30.3441233635,0.104949261,0.18010009765625
974,151,50.0,primary,Gambas Avenue,103.81742249,1.44125887,30.381638209,0.130964038,0.11495971679687499
975,1155,50.0,primary,Gambas Avenue,103.81518527,1.4428039,30.3890492121,0.191933557,0.1218804931640625
976,2584,450.0,residential,Canberra Drive,103.82814339,1.44067082,30.3939822804,0.319776251,0.2457733154296875
977,2079,50.0,primary,Yishun Avenue 7,103.83618376,1.43960787,30.395665949,0.421970863,0.4140612792968751
978,302,250.0,residential,Canberra Drive,103.82809248,1.44096117,30.4101183755,0.268865838,0.184010009765625
979,397,50.0,residential,Jalan Hikayat,103.82846398,1.43873519,30.4615507859,0.273973926,0.212991943359375
980,2660,50.0,residential,Canberra Drive,103.82636035,1.44515596,30.4859390259,0.390149889,0.3007122802734375
981,1886,250.0,residential,Canberra View,103.83270257,1.44351261,30.5026664734,0.693298524,0.6489422607421874
982,2073,50.0,primary,Sembawang Road,103.824297,1.44164689,30.5196888263,0.285038155,0.2381640625
983,1999,50.0,primary,Yishun Avenue 2,103.83246127,1.43891319,30.5275377127,0.32405242,0.3304498291015625
984,1681,50.0,primary,Yishun Avenue 7,103.83034163,1.43730464,30.5310996129,0.599914587,0.4609368896484375
985,962,50.0,residential,Canberra Drive,103.82643767,1.44519248,30.5311782143,0.343554201,0.30668823242187504
986,1463,100.0,residential,Yishun Industrial Park A,103.83212486,1.44247847,30.5377206802,0.526688692,0.4139117431640625
987,703,800.0,primary,Gambas Avenue,103.82060786,1.43896869,30.5770336498,0.147552169,0.14213134765625002
988,2257,100.0,residential,Yishun Industrial Park A,103.83529786,1.44441468,30.5900863012,0.528035978,0.357938232421875
989,2700,50.0,residential,Canberra Street,103.83464191,1.44473166,30.5909048227,0.738911335,0.651025390625
990,564,100.0,primary,Yishun Avenue 7,103.83403058,1.43885533,30.5909310977,0.262839295,0.30318115234375
991,1068,100.0,secondary,Sembawang Drive,103.81983043,1.44582764,30.6087364784,0.438036231,0.327044677734375
992,2584,550.0,residential,Canberra Drive,103.82864897,1.43995823,30.610842514,0.249420057,0.2155731201171875
993,1679,200.0,primary,Gambas Avenue,103.8171606,1.44161355,30.6129493713,0.098061307,0.142435302734375
994,2311,50.0,primary,Sembawang Road,103.82410705,1.4420874,30.6152396569,0.266391388,0.23173828125
995,364,50.0,residential,Canberra Drive,103.83070882,1.43768445,30.6338970478,0.315395509,0.2509381103515625
996,1129,50.0,residential,Sembawang Vista,103.82025135,1.44708207,30.6397754351,0.437473002,0.4311566162109375
997,2584,600.0,residential,Canberra Drive,103.82900667,1.43968461,30.6422082728,0.203915816,0.17420166015625
998,1914,100.0,primary,Gambas Avenue,103.81792174,1.44091244,30.6548299789,0.098765259,0.14802185058593748
999,669,100.0,residential,Sembawang Vista,103.82055529,1.44722984,30.6618046394,0.316661319,0.20345458984375
1000,2584,200.0,residential,Canberra Drive,103.82829456,1.44290838,30.6667493673,0.342335024,0.3029144287109375
1001,161,50.0,primary,Sembawang Road,103.82387781,1.44342434,30.6727892558,0.302806975,0.3014813232421875
1002,302,50.0,residential,Canberra Drive,103.82903469,1.43955043,30.6983713423,0.214221487,0.14460144042968748
1003,1835,50.0,tertiary,Gambas Crescent,103.81672848,1.44321966,30.7032432556,0.505994137,0.4660113525390625
1004,1336,50.0,primary,Gambas Avenue,103.81753533,1.44135643,30.7079015879,0.177749189,0.13020446777343753
1005,1045,50.0,residential,Jalan Serengam,103.82540527,1.4420938,30.7112775949,0.31444722,0.49751464843750004
1006,1579,100.0,primary,Gambas Avenue,103.81900747,1.4402838,30.7363540104,0.286083347,0.10189086914062499
1007,149,50.0,primary,Yishun Avenue 7,103.83090801,1.43739039,30.7464017868,0.384859261,0.3157305908203125
1008,2593,50.0,residential,Jalan Sendudok,103.82504043,1.4440294,30.7591832025,0.303405073,0.37666503906250004
1009,161,100.0,primary,Sembawang Road,103.82389664,1.44297263,30.7660870185,0.521025447,0.3876922607421875
1010,2572,100.0,residential,Canberra Way,103.83257728,1.44565939,30.8103760939,0.381112612,0.381444091796875
1011,302,100.0,residential,Canberra Drive,103.828682,1.43983057,30.8218462808,0.304064264,0.20709838867187497
1012,703,750.0,primary,Gambas Avenue,103.82091003,1.43863539,30.8490931771,0.175149762,0.10465759277343752
1013,2254,100.0,residential,Yishun Industrial Park A,103.83617247,1.44481554,30.8678119977,0.381625419,0.37223876953125
1014,2704,50.0,residential,Yishun Industrial Park A,103.83457307,1.44056845,30.8804752032,0.416739538,0.4248577880859375
1015,1620,50.0,residential,Jalan Jeruju,103.82608002,1.44157709,30.8874085166,0.142418641,0.1265789794921875
1016,2439,50.0,secondary,Sembawang Drive,103.81998445,1.44528858,30.9355421933,0.218583599,0.20004211425781251
1017,310,50.0,residential,Canberra Drive,103.82704543,1.44478355,30.9366397858,0.375129948,0.30713134765625
1018,1579,400.0,primary,Gambas Avenue,103.82108224,1.4385694,30.9778957367,0.196307774,0.0781103515625
1019,161,150.0,primary,Sembawang Road,103.82395355,1.44252519,30.980609417,0.371109821,0.2788970947265625
1020,2257,50.0,residential,Yishun Industrial Park A,103.83491778,1.44417354,30.9849092043,0.416393782,0.2914044189453125
1021,983,50.0,primary,Yishun Avenue 7,103.83616561,1.43975391,31.0199793302,0.457746141,0.43781738281250004
1022,1959,150.0,residential,Canberra Way,103.83242424,1.44574777,31.0248854955,0.299430584,0.2424737548828125
1023,1577,100.0,residential,Canberra Walk,103.83103725,1.44815778,31.0255584717,0.252148639,0.207484130859375
1024,246,50.0,residential,Yishun Industrial Park A,103.83550232,1.44442023,31.0505715779,0.504923307,0.35658996582031255
1025,1219,50.0,residential,Jalan Malu-malu,103.82606418,1.44205269,31.0524945259,0.302626713,0.1908367919921875
1026,2456,50.0,primary,Sembawang Road,103.82397462,1.44210011,31.0526974542,0.194133215,0.2153253173828125
1027,669,50.0,residential,Sembawang Vista,103.82010867,1.44718052,31.0572098323,0.322869869,0.42039306640624996
1028,1886,450.0,residential,Canberra View,103.83422556,1.44447257,31.0616486289,0.720673474,0.6490026855468751
1029,2217,150.0,residential,Yishun Industrial Park A,103.83420892,1.44373758,31.0827556957,0.51542511,0.33936950683593753
1030,2516,100.0,primary,Sembawang Road,103.82376612,1.44326473,31.1281378819,0.216865407,0.2388934326171875
1031,302,450.0,residential,Canberra Drive,103.82825816,1.44275318,31.1330108643,0.405814782,0.41870971679687496
1032,564,50.0,primary,Yishun Avenue 7,103.83361795,1.43867641,31.1553570674,0.318404085,0.3137799072265625
1033,1886,200.0,residential,Canberra View,103.83232126,1.44327345,31.1694467985,0.644019127,0.6248535156249999
1034,1404,50.0,residential,Yishun Industrial Park A,103.8344038,1.44375121,31.1798723394,0.463018168,0.333502197265625
1035,2073,100.0,primary,Sembawang Road,103.82448673,1.44123701,31.1955738068,0.260041349,0.211644287109375
1036,62,50.0,residential,Jalan Sendudok,103.82524407,1.44414241,31.2207352774,0.379370161,0.45686279296875
1037,1463,50.0,residential,Yishun Industrial Park A,103.831746,1.44223539,31.224770766,0.512086655,0.38047607421875
1038,2156,50.0,residential,Jalan Kemuning,103.82654275,1.44309223,31.2346842839,0.29969477,0.182109375
1039,1407,50.0,primary,Yishun Avenue 7,103.83033524,1.43713053,31.2385368347,0.548935216,0.6044561767578125
1040,678,50.0,residential,Jalan Malu-malu,103.82582395,1.44258837,31.256209887,0.199382894,0.14045532226562502
1041,302,200.0,residential,Canberra Drive,103.82813003,1.44052205,31.2991029421,0.308777671,0.223414306640625
1042,1431,50.0,residential,Sembawang Crescent,103.81790567,1.44418498,31.307693308,0.379300042,0.448729248046875
1043,1767,150.0,residential,Canberra Walk,103.83083845,1.44814044,31.3199106363,0.375527055,0.283458251953125
1044,1316,200.0,primary,Yishun Avenue 8,103.83650158,1.44603417,31.3235108058,0.460001655,0.45084838867187504
1045,2584,400.0,residential,Canberra Drive,103.82817339,1.44112055,31.3265998023,0.242080609,0.24942260742187503
1046,157,50.0,residential,Jalan Kemuning,103.82665112,1.44248589,31.3389404003,0.338216676,0.244884033203125
1047,2217,100.0,residential,Yishun Industrial Park A,103.83382175,1.44350815,31.3440093994,0.483051782,0.31400451660156253
1048,2523,50.0,primary,Yishun Avenue 7,103.83149391,1.43777269,31.3581861768,0.317720684,0.28544555664062504
1049,2286,250.0,primary,Yishun Avenue 8,103.83869348,1.44385286,31.3730735779,0.593768857,0.4421356201171875
1050,2491,100.0,primary,Yishun Avenue 8,103.83630932,1.44608865,31.3888068566,0.441302586,0.3574127197265625
1051,214,50.0,residential,Canberra Way,103.83155097,1.44500788,31.3963916085,0.389468288,0.37632934570312504
1052,2554,50.0,residential,Sembawang Crescent,103.82012448,1.44485713,31.422162276,0.160477897,0.1501275634765625
1053,2098,50.0,secondary,Sembawang Drive,103.82020624,1.44493494,31.4264698029,0.201198832,0.1354754638671875
1054,1963,50.0,tertiary,Gambas Crescent,103.81750633,1.44286019,31.4812359443,0.450204725,0.48502380371093745
1055,2020,50.0,residential,Sembawang Crescent,103.81793186,1.44422535,31.4838215964,0.412203016,0.448729248046875
1056,1388,50.0,residential,Yishun Industrial Park A,103.8358174,1.44474582,31.4860286713,0.485151619,0.44544250488281256
1057,2516,50.0,primary,Sembawang Road,103.82378319,1.44281371,31.5198601943,0.447054294,0.3845489501953125
1058,2644,150.0,residential,Sembawang Vista,103.82122066,1.44719845,31.5362352224,0.309474105,0.21016906738281252
1059,1959,50.0,residential,Canberra Way,103.83165822,1.44527498,31.5632611911,0.403973345,0.46124755859375
1060,584,50.0,residential,Yishun Industrial Park A,103.83293578,1.4429796,31.6004732572,0.477043591,0.3757537841796875
1061,2077,150.0,primary,Yishun Avenue 8,103.8384086,1.44396522,31.6286140169,0.581085831,0.5070440673828125
1062,944,50.0,residential,Canberra Crescent,103.83185931,1.44354944,31.6399504798,0.651454653,0.5030419921875
1063,976,100.0,residential,Canberra Street,103.83434484,1.4453132,31.6400420849,0.405361574,0.3103851318359375
1064,1404,100.0,residential,Yishun Industrial Park A,103.8340203,1.44351561,31.6581786019,0.466401996,0.39786376953125
1065,475,50.0,residential,Sembawang Vista,103.82112474,1.44729439,31.67634069,0.317727552,0.267042236328125
1066,1942,50.0,primary,Canberra Road,103.82342451,1.44572616,31.6768016815,0.578070519,0.5767266845703125
1067,1175,50.0,residential,Yishun Industrial Park A,103.83571263,1.4439316,31.6996018336,0.299126844,0.251134033203125
1068,883,50.0,residential,Canberra Crescent,103.83160169,1.44378931,31.7421285084,0.518461283,0.3479736328125
1069,2112,50.0,primary,Canberra Road,103.82332442,1.44571901,31.7576194176,0.574124829,0.4670806884765625
1070,1470,50.0,primary,Canberra Link,103.82873274,1.44528397,31.7644688288,0.23179019,0.192841796875
1071,2584,500.0,residential,Canberra Drive,103.82831548,1.44025747,31.7843472407,0.283168566,0.218814697265625
1072,2217,50.0,residential,Yishun Industrial Park A,103.83343457,1.44327873,31.8086133003,0.582314042,0.411185302734375
1073,1259,50.0,secondary,Yishun Ring Road,103.83506755,1.43492249,31.8193283081,0.370880651,0.275294189453125
1074,2286,200.0,primary,Yishun Avenue 8,103.8383531,1.44414803,31.8298515592,0.642089652,0.45301025390625005
1075,302,150.0,residential,Canberra Drive,103.82834695,1.4401301,31.8345832825,0.281021443,0.24819519042968752
1076,786,50.0,residential,Sembawang Walk,103.82443784,1.4409149,31.8358748509,0.260409336,0.225621337890625
1077,698,100.0,residential,Jalan Kemuning,103.82672862,1.44115978,31.8384361267,0.347885849,0.29738525390625
1078,741,50.0,residential,Jalan Sendudok,103.82657653,1.44200422,31.8398361206,0.290297482,0.23017150878906248
1079,1396,50.0,primary,Canberra Link,103.82898477,1.44489709,31.9035514485,0.500486363,0.447554931640625
1080,1959,100.0,residential,Canberra Way,103.83204124,1.44551137,31.9080828153,0.404213414,0.37976379394531246
1081,2572,150.0,residential,Canberra Way,103.83219727,1.44541814,31.9219976572,0.270658643,0.22039367675781252
1082,2077,200.0,primary,Yishun Avenue 8,103.83806825,1.44426041,31.9531008403,0.620250732,0.47119323730468754
1083,698,50.0,residential,Jalan Kemuning,103.82676784,1.44161024,31.9873604408,0.220397102,0.16500366210937498
1084,1316,150.0,primary,Yishun Avenue 8,103.83622134,1.44638761,31.987753648,0.575756765,0.5152496337890625
1085,1721,50.0,primary,Sembawang Road,103.82467726,1.44078176,31.9923135212,0.174521371,0.20446594238281252
1086,234,50.0,primary,Gambas Avenue,103.81477052,1.44285037,31.9950864965,0.101072161,0.1023834228515625
1087,397,100.0,residential,Jalan Hikayat,103.82808488,1.43849251,31.9964318957,0.271871716,0.37195983886718753
1088,1577,150.0,residential,Canberra Walk,103.83065452,1.44792091,32.0008726854,0.372324574,0.29641296386718746
1089,2254,50.0,residential,Yishun Industrial Park A,103.83655087,1.44505934,32.0028524399,0.264153816,0.36107543945312504
1090,1204,100.0,residential,Sembawang Crescent,103.81867459,1.44416326,32.0087909698,0.360073245,0.3434600830078125
1091,1886,150.0,residential,Canberra View,103.83193127,1.44304896,32.0102894123,0.638554779,0.5481353759765625
1092,913,50.0,residential,Yishun Industrial Park A,103.83474973,1.44035796,32.0335826874,0.367863606,0.48738098144531244
1093,1767,200.0,residential,Canberra Walk,103.83122273,1.44837475,32.0648360252,0.452012703,0.3839508056640625
1094,2447,100.0,primary,Yishun Avenue 2,103.83146513,1.44084725,32.0673933029,0.627201341,0.4097015380859375
1095,539,150.0,residential,Yishun Industrial Park A,103.83712567,1.44367491,32.1370970862,0.314680823,0.3337982177734375
1096,2491,50.0,primary,Yishun Avenue 8,103.83658923,1.44573495,32.1466146197,0.394779923,0.38664306640625
1097,302,300.0,residential,Canberra Drive,103.82815747,1.44140859,32.1833613714,0.270646547,0.26776428222656246
1098,1775,150.0,primary,Yishun Avenue 7,103.83667277,1.43981987,32.1949776014,0.460977048,0.42110595703125003
1099,1775,50.0,primary,Yishun Avenue 7,103.83749892,1.44017562,32.2185058594,0.39179877,0.3705133056640625
1100,1767,100.0,residential,Canberra Walk,103.83045417,1.44790614,32.2498082248,0.277158585,0.164759521484375
1101,2499,100.0,residential,Jalan Sajak,103.82864718,1.43803466,32.2505442879,0.511755168,0.38081481933593747
1102,2395,50.0,residential,Yishun Industrial Park A,103.83334728,1.4430986,32.2650152353,0.535160608,0.419219970703125
1103,48,50.0,secondary,Sembawang Drive,103.8196702,1.44603406,32.273952961,0.492758205,0.455322265625
1104,778,300.0,residential,Jalan Sendudok,103.82634989,1.44406158,32.275415693,0.291704252,0.34980102539062496
1105,1675,50.0,residential,Canberra Lane,103.82809984,1.44489467,32.298376817,0.312368566,0.3166876220703125
1106,302,400.0,residential,Canberra Drive,103.82827529,1.44230478,32.3025876559,0.30040957,0.2107861328125
1107,1767,50.0,residential,Canberra Walk,103.8300699,1.44767184,32.3280423482,0.336546019,0.230606689453125
1108,1577,200.0,residential,Canberra Walk,103.83027178,1.44768407,32.3295742382,0.442437465,0.35454528808593755
1109,774,50.0,residential,Yishun Industrial Park A,103.8374736,1.44333626,32.3360846593,0.287456726,0.1962103271484375
1110,213,100.0,residential,Yishun Industrial Park A,103.83482005,1.4401839,32.3697374889,0.368712833,0.4039227294921875
1111,720,100.0,residential,Jalan Salang,103.82544962,1.4405654,32.3702630997,0.177119949,0.264688720703125
1112,1211,50.0,residential,Yishun Industrial Park A,103.83773587,1.44239476,32.3831570943,0.308414677,0.35785888671875
1113,1144,50.0,residential,Yishun Industrial Park A,103.83396643,1.44150386,32.3947278803,0.355559791,0.27179321289062497
1114,1390,100.0,residential,Old Nelson Road,103.82311052,1.44845505,32.4075069427,0.548896298,0.501373291015625
1115,2584,250.0,residential,Canberra Drive,103.82835602,1.44246339,32.4365978241,0.274942607,0.2984674072265625
1116,500,50.0,primary,Canberra Link,103.82920533,1.44427573,32.4367218018,0.300597356,0.2973199462890625
1117,2128,50.0,residential,Jalan Legundi,103.82265011,1.44104938,32.4392286936,0.199080522,0.11896301269531251
1118,1316,250.0,primary,Yishun Avenue 8,103.83678182,1.44568072,32.4801133474,0.404974504,0.3422808837890625
1119,2557,250.0,residential,Yishun Industrial Park A,103.83531001,1.44365626,32.4843316512,0.189907896,0.07910339355468751
1120,234,100.0,primary,Gambas Avenue,103.81436305,1.4430409,32.4885928814,0.115857941,0.43302917480468744
1121,302,350.0,residential,Canberra Drive,103.82822382,1.44185581,32.5131593184,0.271321292,0.2859857177734375
1122,698,250.0,residential,Jalan Kemuning,103.82651435,1.43982073,32.5183081994,0.162610484,0.14886047363281252
1123,2077,100.0,primary,Yishun Avenue 8,103.83874896,1.44367002,32.5213915961,0.541370196,0.4339141845703125
1124,2584,300.0,residential,Canberra Drive,103.82831642,1.44201336,32.5318253257,0.205379236,0.2999267578125
1125,234,150.0,primary,Gambas Avenue,103.81395558,1.44323143,32.5640059251,0.098686241,0.0929180908203125
1126,2491,150.0,primary,Yishun Avenue 8,103.83602941,1.44644236,32.565916755,0.562956607,0.43268798828125
1127,2215,50.0,primary,Sembawang Road,103.82566782,1.44668979,32.5809523719,0.471711544,0.5703643798828125
1128,539,100.0,residential,Yishun Industrial Park A,103.83678031,1.44396364,32.5868962606,0.288671906,0.245633544921875
1129,234,200.0,primary,Gambas Avenue,103.81354779,1.44342125,32.6024401528,0.119925263,0.116395263671875
1130,1999,300.0,primary,Yishun Avenue 2,103.83129313,1.44084438,32.6148297237,0.38818614,0.3390234375
1131,2584,350.0,residential,Canberra Drive,103.82824305,1.44156725,32.6151286761,0.259204095,0.2845416259765625
1132,2077,300.0,primary,Yishun Avenue 8,103.83738755,1.44485079,32.6156504704,0.521244599,0.3207110595703125
1133,155,100.0,primary,Canberra Road,103.82320347,1.44626433,32.6310324235,0.630713021,0.4629827880859375
1134,2250,50.0,primary,Gambas Avenue,103.81459573,1.44310822,32.6671062816,0.152464028,0.12753723144531248
1135,415,100.0,residential,Canberra Crescent,103.83033984,1.4458466,32.671356788,0.403699941,0.3225244140625
1136,415,50.0,residential,Canberra Crescent,103.83057424,1.44546083,32.6832199097,0.28782694,0.162408447265625
1137,2112,100.0,primary,Canberra Road,103.82315474,1.44613769,32.694683075,0.72622174,0.570177001953125
1138,1098,50.0,secondary,Yishun Ring Road,103.83214343,1.43498451,32.7130637536,0.276619252,0.2717559814453125
1139,698,300.0,residential,Jalan Kemuning,103.82642058,1.43938003,32.714541299,0.157859097,0.0707403564453125
1140,619,50.0,primary,Yishun Avenue 2,103.83340696,1.43765361,32.7192393712,0.61108464,0.4359521484375
1141,1585,50.0,secondary,Yishun Ring Road,103.83195688,1.43500646,32.7383797963,0.352661353,0.37260498046875
1142,1577,50.0,residential,Canberra Walk,103.83141996,1.44839465,32.7414286687,0.409348923,0.38901489257812505
1143,1886,100.0,residential,Canberra View,103.83154955,1.44281048,32.7480002183,0.692168011,0.59076416015625
1144,539,50.0,residential,Yishun Industrial Park A,103.83643143,1.44423911,32.7533542088,0.348558696,0.43264892578124997
1145,265,50.0,residential,Canberra Crescent,103.82911922,1.44784713,32.7692232132,0.528508569,0.4183648681640625
1146,976,50.0,residential,Canberra Street,103.83410727,1.445697,32.7703566918,0.569331472,0.2578621419270833
1147,1068,50.0,secondary,Sembawang Drive,103.81965687,1.44624472,32.7704265301,0.577233262,0.4367498779296875
1148,1972,50.0,secondary,Sembawang Drive,103.81905774,1.44748698,32.791369805,0.4113237,0.4128778076171875
1149,983,100.0,primary,Yishun Avenue 7,103.83658031,1.4399279,32.8802890778,0.463642036,0.42792907714843753
1150,155,50.0,primary,Canberra Road,103.82300208,1.44666853,32.8897522518,0.339691938,0.30590087890624995
1151,2557,200.0,residential,Yishun Industrial Park A,103.83492694,1.44341996,32.8938579559,0.135207306,0.06432312011718751
1152,1149,50.0,secondary,Sembawang Drive,103.81922613,1.44728005,32.8985009875,0.415090314,0.28386067708333335
1153,2501,50.0,residential,Yishun Industrial Park A,103.83401247,1.44206691,32.903717041,0.513321468,0.45883972167968745
1154,1861,50.0,residential,Yishun Industrial Park A,103.83773538,1.44294523,32.9126243591,0.444060167,0.39210021972656245
1155,2526,50.0,primary,Gambas Avenue,103.81412541,1.4433359,32.9185565313,0.178944581,0.1105560302734375
1156,903,50.0,residential,Yishun Industrial Park A,103.83768766,1.44221237,32.919596452,0.271689996,0.1956292724609375
1157,168,50.0,residential,Canberra Way,103.83056704,1.44458365,32.9484898494,0.294444442,0.2856585693359375
1158,1151,100.0,residential,Canberra Crescent,103.83019618,1.44627649,32.9670171738,0.353859632,0.3117010498046875
1159,276,50.0,primary,Canberra Link,103.83054714,1.44204241,33.0091542331,0.273030445,0.26075622558593753
1160,1981,50.0,residential,Canberra Crescent,103.82893735,1.44856033,33.0154886246,0.558074539,0.4489599609375
1161,778,50.0,residential,Jalan Sendudok,103.82716907,1.44228871,33.0166215897,0.405111008,0.5000573730468749
1162,2497,50.0,residential,Jalan Legundi,103.82312301,1.4412494,33.0672487112,0.210614447,0.16041259765625002
1163,864,50.0,residential,Yishun Industrial Park A,103.83679844,1.44533881,33.0743161715,0.187016877,0.12567565917968748
1164,2111,50.0,primary,Canberra Road,103.82291539,1.44665041,33.0767405583,0.42069029,0.3892108154296875
1165,223,50.0,residential,Canberra Way,103.83049279,1.44433417,33.0967997037,0.377908889,0.426502685546875
1166,2563,200.0,primary,Yishun Avenue 7,103.82722611,1.43580372,33.1079263687,0.546100801,0.5126580810546875
1167,983,200.0,primary,Yishun Avenue 7,103.8374077,1.44028066,33.1246474339,0.358281368,0.3309686279296875
1168,2009,50.0,residential,Yishun Industrial Park A,103.83817426,1.44215806,33.1358421871,0.288608218,0.3292431640625
1169,265,150.0,residential,Canberra Crescent,103.82882886,1.44868364,33.1377663246,0.610825878,0.443468017578125
1170,2572,50.0,residential,Canberra Way,103.83295729,1.44590064,33.1636206887,0.392708864,0.433753662109375
1171,2135,200.0,residential,Yishun Industrial Park A,103.83545883,1.44346477,33.1679749922,0.276722611,0.195340576171875
1172,2286,50.0,primary,Yishun Avenue 8,103.83733198,1.44503352,33.1884545546,0.586242336,0.45261962890625
1173,706,50.0,tertiary,Gambas Crescent,103.81461869,1.44340205,33.1891088486,0.451162644,0.45344970703125
1174,1775,100.0,primary,Yishun Avenue 7,103.83708585,1.43999775,33.2088375092,0.388058151,0.3332977294921875
1175,2466,150.0,residential,Yishun Industrial Park A,103.83452054,1.44238278,33.2105305011,0.245199404,0.2847979736328125
1176,920,50.0,tertiary,Gambas Crescent,103.81487349,1.44382163,33.252612374,0.39428495,0.3643621826171875
1177,1473,50.0,primary,Yishun Avenue 7,103.82990636,1.43712195,33.2986373901,0.519608381,0.44606506347656244
1178,1959,200.0,residential,Canberra Way,103.83280724,1.44598418,33.3111028671,0.458251592,0.42586059570312507
1179,526,150.0,residential,Jalan Malu-malu,103.82596741,1.44022896,33.3288959156,0.280136026,0.1500982666015625
1180,2286,150.0,primary,Yishun Avenue 8,103.83801273,1.44444319,33.3374927227,0.694569088,0.49706726074218754
1181,2077,350.0,primary,Yishun Avenue 8,103.83705925,1.44515816,33.3666346623,0.406154716,0.292657470703125
1182,526,50.0,residential,Jalan Malu-malu,103.82610459,1.4411227,33.3787521949,0.201429059,0.06677490234375
1183,91,50.0,residential,Sembawang Vista,103.81935512,1.44699466,33.3981717428,0.27791703,0.24417175292968749
1184,698,150.0,residential,Jalan Kemuning,103.82666289,1.44071264,33.4063943716,0.255565809,0.241495361328125
1185,1635,150.0,secondary,Yishun Ring Road,103.82966942,1.43422887,33.4316196442,0.370769964,0.42916809082031254
1186,2585,50.0,secondary,Yishun Avenue 6,103.83951535,1.44054103,33.5032038007,0.49520186,0.400880126953125
1187,887,50.0,primary,Yishun Avenue 8,103.8345108,1.44889116,33.5259771347,0.422814059,0.29715087890625
1188,185,100.0,primary,Canberra Link,103.82552986,1.44873721,33.5303215614,0.537026873,0.5489428710937501
1189,926,50.0,secondary,Yishun Ring Road,103.83445189,1.43470932,33.549848829,0.079255984,0.1087835693359375
1190,1751,50.0,secondary,Yishun Ring Road,103.82989677,1.43461714,33.5675817636,0.323563455,0.3992596435546875
1191,265,100.0,residential,Canberra Crescent,103.82890362,1.4482434,33.5686308054,0.392280702,0.25087890625
1192,2057,250.0,primary,Yishun Avenue 2,103.83371275,1.43682938,33.5710223271,0.205638507,0.22345397949218754
1193,918,50.0,residential,Sembawang Crescent,103.8163832,1.44487028,33.576493127,0.31574821,0.38311645507812503
1194,2557,150.0,residential,Yishun Industrial Park A,103.83454387,1.44318365,33.5963668823,0.212919589,0.0949639892578125
1195,1316,100.0,primary,Yishun Avenue 8,103.83595779,1.44675277,33.6070310152,0.552786392,0.47072265625
1196,2077,250.0,primary,Yishun Avenue 8,103.8377279,1.4445556,33.6334859675,0.54337851,0.394088134765625
1197,1886,50.0,residential,Canberra View,103.83116798,1.44257174,33.6686432578,0.647402227,0.5899664306640625
1198,22,50.0,primary,Yishun Avenue 8,103.83476605,1.44870523,33.7149411982,0.46007054,0.3719281005859375
1199,2286,100.0,primary,Yishun Avenue 8,103.83767235,1.44473836,33.7201283773,0.637706613,0.44861572265625
1200,179,50.0,residential,Yishun Street 11,103.83218784,1.43456472,33.7387448824,0.316863802,0.2955780029296875
1201,1595,50.0,primary,Canberra Link,103.83026696,1.44253021,33.7512005397,0.192193953,0.17873962402343752
1202,2156,100.0,residential,Jalan Kemuning,103.82615969,1.44331809,33.7654075623,0.173145891,0.13760559082031248
1203,1342,50.0,residential,Jalan Malu-malu,103.82599757,1.44383722,33.7745288502,0.23987788,0.32049743652343754
1204,1540,50.0,residential,Jalan Shaer,103.82719794,1.43871686,33.7886644091,0.230552398,0.32631286621093747
1205,2489,50.0,primary,Canberra Link,103.82829532,1.4457369,33.8074035645,0.475114977,0.48075073242187505
1206,1635,100.0,secondary,Yishun Ring Road,103.82999287,1.43452821,33.8165735098,0.25073816,0.2768048095703125
1207,2557,50.0,residential,Yishun Industrial Park A,103.83377774,1.44271104,33.8257598877,0.237054683,0.049525146484375
1208,2286,300.0,primary,Yishun Avenue 8,103.83903385,1.44355769,33.8351434072,0.554503592,0.44241271972656254
1209,1910,50.0,primary,Yishun Avenue 7,103.82924467,1.43681388,33.878660747,0.345074753,0.3267474365234375
1210,983,150.0,primary,Yishun Avenue 7,103.83699502,1.44010189,33.9192676544,0.366417587,0.33907165527343747
1211,526,100.0,residential,Jalan Malu-malu,103.82603381,1.44067618,33.9391670227,0.275426069,0.23426025390625002
1212,1602,50.0,primary,Canberra Link,103.82592163,1.44853829,33.9599565359,0.425236687,0.3543756103515625
1213,698,200.0,residential,Jalan Kemuning,103.82658663,1.44026702,33.9656043419,0.197673776,0.14009521484375
