ID,ORIG_FID,ORIG_LEN,fclass,name,lon,lat,LST,NDVI,GVI_Mean
446,196,100.0,primary,Ang Mo Kio Avenue 8,103.84884999,1.37072497,37.3396503742,0.277085242,0.3290472412109375
447,1726,150.0,primary,Ang Mo Kio Avenue 6,103.84513203,1.37324971,37.3331916116,0.108311291,0.13613220214843752
448,446,100.0,primary,Ang Mo Kio Avenue 8,103.84963969,1.36929674,37.3322986256,0.088004276,0.088924560546875
449,2225,50.0,primary,Ang Mo Kio Avenue 3,103.84778904,1.36874547,37.2945414952,0.443418621,0.4059405517578125
450,2421,50.0,residential,Ang Mo Kio Central 1,103.84590889,1.37011429,37.2933381399,0.22778191,0.03820800781249999
451,2227,50.0,primary,Ang Mo Kio Avenue 3,103.84103826,1.3695884,37.282535553,0.343345931,0.32865966796875
452,658,50.0,secondary,Ang Mo Kio Avenue 10,103.85678437,1.36980767,37.2744334294,0.357379275,0.340311279296875
453,1191,50.0,primary,Ang Mo Kio Avenue 6,103.84524517,1.37354973,37.2234427712,0.072597239,0.1471319580078125
454,1614,50.0,primary,Ang Mo Kio Avenue 3,103.84081222,1.36967878,37.212995089,0.251761683,0.37553588867187504
455,2048,50.0,primary,Ang Mo Kio Avenue 6,103.84456809,1.3783125,37.1995248795,0.050236577,0.01760009765625
456,1903,50.0,primary,Ang Mo Kio Avenue 6,103.84493454,1.37614793,37.1939125061,0.023084665,0.056138916015625
457,408,50.0,primary,Ang Mo Kio Avenue 8,103.84483138,1.38090771,37.1927359445,0.019626693,0.026056518554687498
458,414,50.0,primary,Ang Mo Kio Avenue 5,103.84569323,1.37725287,37.1856196721,0.096776086,0.074991455078125
459,1051,150.0,primary,Ang Mo Kio Avenue 5,103.84301722,1.37723846,37.1747439702,0.231331659,0.248385009765625
460,1022,50.0,secondary,Ang Mo Kio Avenue 9,103.84047496,1.38339484,37.1468993596,0.286415991,0.384354248046875
461,444,100.0,primary,Ang Mo Kio Avenue 3,103.85578692,1.36940387,37.0832581954,0.274888353,0.2676068115234375
462,1745,50.0,primary,Ang Mo Kio Avenue 8,103.84630154,1.38008501,37.0662762324,0.261777548,0.3320172119140625
463,2201,50.0,residential,Yio Chu Kang Gardens,103.8380176,1.38128528,37.0505685806,0.234502014,0.0962005615234375
464,31,50.0,primary,Ang Mo Kio Avenue 3,103.8499685,1.36900686,37.0432803814,0.049834771,0.0349554443359375
465,1022,100.0,secondary,Ang Mo Kio Avenue 9,103.84087487,1.38360095,37.0333809486,0.362190409,0.3101910400390625
466,2403,50.0,residential,Ang Mo Kio Street 22,103.8439416,1.36875639,37.0209153493,0.231157965,0.270211181640625
467,410,150.0,primary,Ang Mo Kio Avenue 5,103.84600287,1.37707581,37.0164442796,0.197327456,0.165010986328125
468,2457,100.0,primary,Ang Mo Kio Avenue 6,103.8444372,1.37859187,37.0152757818,0.094451442,0.011014404296874999
469,931,50.0,primary,Ang Mo Kio Avenue 6,103.84506431,1.36789617,37.0092724391,0.059003554,0.047493896484375
470,2074,50.0,primary,Ang Mo Kio Avenue 6,103.84526503,1.36843891,37.0001693139,0.024291048,0.029512939453125
471,518,50.0,primary,Ang Mo Kio Avenue 5,103.85276298,1.37610294,36.9990545,0.270517685,0.261832275390625
472,1422,50.0,residential,Ang Mo Kio Street 22,103.84381645,1.3683342,36.9903312096,0.346051813,0.3042816162109375
473,2310,50.0,secondary,Ang Mo Kio Avenue 4,103.83697153,1.37254719,36.9741423925,0.646684433,0.6803002929687499
474,555,50.0,primary,Ang Mo Kio Avenue 5,103.85327221,1.37604694,36.9723946253,0.136533436,0.185384521484375
475,1023,50.0,primary,Ang Mo Kio Avenue 3,103.84135428,1.3696233,36.969370035,0.558588019,0.5571331787109375
476,972,50.0,primary,Ang Mo Kio Avenue 3,103.8555502,1.36937676,36.9480580417,0.195960606,0.30689208984375
477,1764,50.0,secondary,Ang Mo Kio Avenue 4,103.83741543,1.37386512,36.9465020987,0.192391431,0.2185552978515625
478,1680,50.0,primary,Ang Mo Kio Avenue 8,103.84570081,1.38060026,36.9424032484,0.217113425,0.18272460937499999
479,414,100.0,primary,Ang Mo Kio Avenue 5,103.84612607,1.37713357,36.9417232167,0.233202545,0.15795166015625
480,2683,150.0,primary,Ang Mo Kio Avenue 8,103.84627153,1.37994934,36.9238204956,0.342839837,0.3049981689453125
481,1286,150.0,secondary,Ang Mo Kio Avenue 9,103.84089278,1.38353404,36.8942731222,0.297367986,0.310098876953125
482,1071,100.0,residential,Ang Mo Kio Central 1,103.84706876,1.37004982,36.8810313298,0.15790646,0.13356628417968752
483,20,50.0,primary,Ang Mo Kio Avenue 3,103.85020184,1.36917273,36.8795490265,0.053788342,0.11579101562500001
484,2683,100.0,primary,Ang Mo Kio Avenue 8,103.84656572,1.37960759,36.8793825422,0.373266212,0.3247064208984375
485,1606,100.0,residential,Ang Mo Kio Street 43,103.85515063,1.36858239,36.8749202092,0.332081071,0.36275390625000004
486,1606,50.0,residential,Ang Mo Kio Street 43,103.85529372,1.36901083,36.8727974525,0.469796032,0.576207275390625
487,131,50.0,primary,Ang Mo Kio Avenue 3,103.84386743,1.36934749,36.8637681689,0.405392738,0.416663818359375
488,2218,200.0,primary,Ang Mo Kio Avenue 8,103.85077708,1.36735109,36.843441827,0.437068457,0.531248779296875
489,1745,100.0,primary,Ang Mo Kio Avenue 8,103.84660594,1.37975247,36.8378632863,0.30316058,0.3218939208984375
490,1864,100.0,primary,Ang Mo Kio Avenue 5,103.84291093,1.37735653,36.8296470642,0.403087476,0.39906311035156244
491,2457,50.0,primary,Ang Mo Kio Avenue 6,103.84452247,1.37814983,36.8289746371,0.08045539,0.01803955078125
492,1071,50.0,residential,Ang Mo Kio Central 1,103.84707647,1.36960854,36.8286123276,0.392121478,0.31155456542968746
493,1326,50.0,primary, ,103.84489599,1.37755001,36.8147029877,0.025846015,0.031580200195312505
494,545,50.0,residential,Mayflower Avenue,103.8404152,1.36995768,36.8058457008,0.447567412,0.32260986328125
495,2218,50.0,primary,Ang Mo Kio Avenue 8,103.8500967,1.36852212,36.7980824984,0.099456922,0.2122064208984375
496,427,50.0,residential,Yio Chu Kang Gardens,103.83830684,1.38164416,36.7876853943,0.200936172,0.12121398925781249
497,854,50.0,residential,Ang Mo Kio Street 12,103.84279341,1.37023573,36.7823392428,0.536714778,0.34892150878906253
498,1480,50.0,primary,Ang Mo Kio Avenue 3,103.84679608,1.36886257,36.7800352914,0.204497622,0.26682922363281253
499,229,50.0,residential,Ang Mo Kio Street 42,103.85269028,1.3674699,36.7412807758,0.390730397,0.3140789794921875
500,2050,150.0,primary,Ang Mo Kio Avenue 5,103.85332745,1.37592411,36.7083428701,0.18149814,0.2161639404296875
501,1137,50.0,residential,Ang Mo Kio Street 43,103.85528374,1.36938674,36.7007553794,0.378200707,0.2545074462890625
502,1245,50.0,residential,Ang Mo Kio Street 22,103.84367039,1.36796233,36.6985413688,0.45846689,0.3267315673828125
503,1210,50.0,residential,Ang Mo Kio Street 43,103.85496039,1.367669,36.6861079289,0.506899701,0.3962139892578125
504,210,50.0,primary,Ang Mo Kio Avenue 3,103.84725104,1.36892292,36.684122903,0.315601265,0.36746154785156254
505,999,50.0,residential,Mayflower Road,103.84103947,1.3706283,36.6665420532,0.327409744,0.28284423828125
506,955,50.0,primary,Ang Mo Kio Avenue 3,103.84346901,1.36926876,36.6644313519,0.332554987,0.265029296875
507,882,100.0,residential,Ang Mo Kio Street 53,103.8507725,1.37318776,36.6514760798,0.376384941,0.2769293212890625
508,2163,50.0,primary,Ang Mo Kio Avenue 8,103.85060341,1.3674289,36.6295127869,0.538065779,0.5031671142578125
509,1685,50.0,primary,Ang Mo Kio Avenue 6,103.84506451,1.37371288,36.6243383234,0.063387127,0.1170147705078125
510,1286,100.0,secondary,Ang Mo Kio Avenue 9,103.84131642,1.38368261,36.6119469863,0.16574643,0.27776611328125
511,709,150.0,primary,Ang Mo Kio Avenue 6,103.84452471,1.37970142,36.6051688561,0.055860534,0.043314208984375005
512,189,50.0,secondary,Ang Mo Kio Avenue 4,103.83782139,1.37456694,36.5980398996,0.491141937,0.509881591796875
513,912,50.0,residential,Ang Mo Kio Street 22,103.84357398,1.3679238,36.5859064375,0.410475925,0.41901123046875
514,969,50.0,residential,Ang Mo Kio Street 42,103.8528124,1.36734934,36.5853110093,0.36479963,0.291788330078125
515,2119,50.0,primary,Ang Mo Kio Avenue 3,103.84278271,1.36935789,36.5804240887,0.376825243,0.3235870361328125
516,200,50.0,residential,Ang Mo Kio Street 43,103.85482287,1.3677935,36.5689659119,0.408807766,0.34384277343749997
517,2272,50.0,residential,Ang Mo Kio Street 43,103.85517582,1.36888776,36.56305631,0.499808811,0.5323950195312499
518,867,50.0,residential,Ang Mo Kio Street 51,103.8544416,1.37223197,36.5627629416,0.408281449,0.4213427734375
519,2299,50.0,residential,Ang Mo Kio Street 23,103.84071671,1.3687005,36.5602584252,0.344953075,0.318076171875
520,402,50.0,primary,Ang Mo Kio Avenue 3,103.84037864,1.3696685,36.5360326767,0.489324868,0.5017572021484376
521,1643,50.0,secondary,Ang Mo Kio Avenue 4,103.83739847,1.37405645,36.5289895194,0.233837016,0.2136993408203125
522,489,100.0,primary,Ang Mo Kio Avenue 3,103.83977985,1.36981064,36.5010789724,0.339440841,0.4436297607421875
523,1047,50.0,tertiary,Ang Mo Kio Avenue 9,103.8465838,1.38429638,36.4832660968,0.349749201,0.3204754638671875
524,334,50.0,primary,Ang Mo Kio Avenue 3,103.84228811,1.3694301,36.4811090742,0.54388399,0.4735894775390625
525,1742,50.0,residential,Ang Mo Kio Street 61,103.84008936,1.38304898,36.4628047943,0.262254426,0.301900634765625
526,1826,100.0,tertiary,Ang Mo Kio Street 11,103.83753417,1.37116448,36.4594230652,0.500843011,0.440384521484375
527,334,100.0,primary,Ang Mo Kio Avenue 3,103.84184244,1.36948737,36.4493522644,0.290348715,0.45742004394531255
528,2218,150.0,primary,Ang Mo Kio Avenue 8,103.85055032,1.36774146,36.4475012559,0.294794858,0.34100708007812497
529,2419,50.0,residential,Ang Mo Kio Street 22,103.84037338,1.36741999,36.4424150907,0.283353988,0.21734375
530,207,50.0,primary,Ang Mo Kio Avenue 6,103.84442976,1.37969175,36.4272998174,0.025847794,0.034144287109375
531,859,50.0,residential,Thomson Close,103.83465368,1.37770775,36.3830616291,0.236975132,0.4029931640625
532,308,50.0,primary,Ang Mo Kio Avenue 3,103.84318888,1.36940495,36.3682403564,0.425577654,0.4221844482421875
533,715,50.0,primary,Ang Mo Kio Avenue 6,103.8438114,1.38419451,36.3606042862,0.037726274,0.06383544921875
534,133,50.0,primary,Ang Mo Kio Avenue 3,103.84213733,1.36952913,36.3512484233,0.424305697,0.4313897705078125
535,444,50.0,primary,Ang Mo Kio Avenue 3,103.85535209,1.36951745,36.3503036499,0.336368927,0.3333740234375
536,2163,100.0,primary,Ang Mo Kio Avenue 8,103.85037745,1.3678197,36.3443301274,0.535744483,0.4644830322265625
537,402,100.0,primary,Ang Mo Kio Avenue 3,103.83993268,1.3697234,36.3427602328,0.287205214,0.3608197021484375
538,1213,50.0,residential,Ang Mo Kio Street 44,103.85704623,1.36778252,36.3036398454,0.327957004,0.3157086181640625
539,2169,50.0,residential,Ang Mo Kio Street 22,103.8399517,1.36749105,36.294996435,0.32854217,0.4958905029296875
540,1383,50.0,secondary,Ang Mo Kio Avenue 4,103.83681367,1.37231674,36.2852458954,0.614356063,0.55642578125
541,1399,50.0,primary,Ang Mo Kio Avenue 5,103.85856671,1.37664275,36.2629421779,0.058537774,0.075938720703125
542,410,50.0,primary,Ang Mo Kio Avenue 5,103.84687501,1.37686221,36.2602888743,0.496008031,0.4138739013671875
543,1515,50.0,secondary,Ang Mo Kio Avenue 4,103.83818401,1.37484856,36.2441470806,0.577622109,0.5917401123046875
544,2096,50.0,residential,Ang Mo Kio Street 52,103.85117773,1.37297948,36.2120273297,0.514397662,0.4741119384765625
545,1826,50.0,tertiary,Ang Mo Kio Street 11,103.83708898,1.37110354,36.2120246887,0.357974827,0.12682861328125
546,204,50.0,residential,Ang Mo Kio Street 61,103.84169961,1.37996269,36.1910062937,0.34624327,0.448353271484375
547,407,50.0,residential,Yio Chu Kang Gardens,103.83864751,1.38120665,36.1817256383,0.344995457,0.3442633056640625
548,2545,50.0,tertiary,Ang Mo Kio Avenue 9,103.84429321,1.38415526,36.1812891279,0.177350805,0.09103515625
549,2482,100.0,primary,Ang Mo Kio Avenue 8,103.8480671,1.3744297,36.177596459,0.372891946,0.4140411376953125
550,1944,100.0,primary,Ang Mo Kio Avenue 6,103.84417175,1.38095297,36.1622575613,0.034679162,0.0257269287109375
551,1386,50.0,residential,Ang Mo Kio Street 61,103.84047272,1.38242771,36.1388147794,0.503960534,0.40674194335937497
552,1838,150.0,residential,Ang Mo Kio Street 12,103.84300734,1.37183596,36.1296026056,0.367610582,0.43097595214843754
553,173,150.0,primary,Ang Mo Kio Avenue 3,103.85394504,1.36976691,36.1275259165,0.166528661,0.2267584228515625
554,1869,100.0,primary,Ang Mo Kio Avenue 5,103.85112658,1.37612993,36.1265936631,0.215373092,0.24016235351562498
555,1869,50.0,primary,Ang Mo Kio Avenue 5,103.85157344,1.37608302,36.1136691754,0.306288284,0.34869873046875
556,410,100.0,primary,Ang Mo Kio Avenue 5,103.84643932,1.37697261,36.0966469901,0.423926607,0.293538818359375
557,173,50.0,primary,Ang Mo Kio Avenue 3,103.85481937,1.36957301,36.0901218761,0.520087852,0.4519610595703125
558,596,50.0,secondary,Ang Mo Kio Avenue 4,103.83680056,1.37206804,36.0892797617,0.700555022,0.577489013671875
559,173,100.0,primary,Ang Mo Kio Avenue 3,103.8543851,1.36968887,36.0863665067,0.450009974,0.4960528564453125
560,1335,50.0,primary,Ang Mo Kio Avenue 3,103.85064619,1.36930925,36.0831298828,0.024994423,0.0321697998046875
561,2140,50.0,primary,Ang Mo Kio Avenue 8,103.84794446,1.37435537,36.0805425644,0.396481469,0.37213745117187497
562,966,50.0,primary,Ang Mo Kio Avenue 3,103.85410392,1.36987383,36.0750708947,0.205742396,0.24340942382812497
563,254,50.0,tertiary,Ang Mo Kio Street 11,103.83715453,1.37103916,36.0609371479,0.361663355,0.4080145263671875
564,1956,50.0,primary,Ang Mo Kio Avenue 5,103.84246458,1.37717877,36.0570253225,0.464697852,0.4117242431640625
565,489,50.0,primary,Ang Mo Kio Avenue 3,103.83933303,1.36985793,36.0501143716,0.307372539,0.3491357421875
566,2633,50.0,primary,Ang Mo Kio Avenue 3,103.85459203,1.36974134,36.049533299,0.515278158,0.46114929199218746
567,2218,100.0,primary,Ang Mo Kio Avenue 8,103.85032356,1.36813182,36.0494367426,0.272882642,0.37313232421875
568,2359,50.0,primary,Ang Mo Kio Avenue 6,103.84352182,1.38450193,36.0458262517,0.127463853,0.075675048828125
569,2078,100.0,residential,Ang Mo Kio Street 52,103.85482823,1.37216307,36.0438620249,0.56487001,0.551270751953125
570,1498,50.0,tertiary,Ang Mo Kio Street 11,103.83839189,1.37126257,36.017243794,0.590942606,0.4826971435546875
571,1864,50.0,primary,Ang Mo Kio Avenue 5,103.84246446,1.37730591,36.0052868236,0.426960877,0.3407440185546875
572,933,50.0,residential,Ang Mo Kio Street 61,103.84196685,1.37958139,35.9997583117,0.467824617,0.48961730957031246
573,2144,50.0,residential,Ang Mo Kio Street 61,103.84427398,1.37978527,35.9888364352,0.075594897,0.039259033203125
574,76,100.0,residential,Ang Mo Kio Street 22,103.83992984,1.3675665,35.9864757244,0.355602294,0.4381048583984375
575,2488,50.0,primary,Ang Mo Kio Avenue 3,103.85730026,1.3690914,35.9770798316,0.434407288,0.3699139404296875
576,2387,50.0,residential,Ang Mo Kio Street 23,103.84055405,1.36783594,35.9769683251,0.341075964,0.321292724609375
577,1498,100.0,tertiary,Ang Mo Kio Street 11,103.83878943,1.37114439,35.9740028381,0.586915592,0.4988348388671875
578,2567,50.0,primary,Ang Mo Kio Avenue 3,103.85857749,1.36933491,35.9729684194,0.159560746,0.08570373535156249
579,183,100.0,primary,Ang Mo Kio Avenue 6,103.84413243,1.38316582,35.9494552612,0.082956394,0.0625
580,1487,50.0,secondary,Ang Mo Kio Avenue 4,103.8365611,1.37149035,35.9484053392,0.355737652,0.4040032958984375
581,1009,50.0,tertiary,Ang Mo Kio Street 11,103.83863484,1.3712067,35.918154203,0.585070264,0.4612493896484375
582,456,50.0,secondary,Ang Mo Kio Avenue 4,103.83664313,1.37104913,35.9112660335,0.197347801,0.1164971923828125
583,1286,50.0,secondary,Ang Mo Kio Avenue 9,103.84175876,1.38375918,35.9109104701,0.303867117,0.290274658203125
584,709,50.0,primary,Ang Mo Kio Avenue 6,103.84439219,1.38059475,35.9092052166,0.028902276,0.034129638671875
585,1922,50.0,primary,Ang Mo Kio Avenue 5,103.85009962,1.37624554,35.9015946021,0.258644551,0.293851318359375
586,1838,100.0,residential,Ang Mo Kio Street 12,103.84339806,1.37193445,35.8863865989,0.561560194,0.375574951171875
587,1745,150.0,primary,Ang Mo Kio Avenue 8,103.84688311,1.37939693,35.8783827562,0.266397107,0.3622186279296875
588,2683,50.0,primary,Ang Mo Kio Avenue 8,103.84685203,1.37925922,35.8705730438,0.425911229,0.36608703613281246
589,531,50.0,secondary,Ang Mo Kio Avenue 4,103.83887171,1.38187602,35.8658253596,0.705178087,0.676802978515625
590,857,50.0,secondary,Ang Mo Kio Avenue 4,103.83988653,1.37972913,35.8571950472,0.522602806,0.5444439697265625
591,1626,50.0,secondary,Ang Mo Kio Avenue 4,103.83670915,1.37051595,35.85360963,0.141637085,0.18734069824218752
592,773,50.0,residential,Ang Mo Kio Street 42,103.85250085,1.3681872,35.8516247089,0.352997544,0.36687561035156246
593,254,100.0,tertiary,Ang Mo Kio Street 11,103.83671052,1.37097013,35.8168304988,0.209673737,0.14585693359375
594,1164,50.0,residential,Ang Mo Kio Street 52,103.85244294,1.37274351,35.7989341191,0.453850711,0.41878540039062495
595,2347,50.0,residential,Ang Mo Kio Street 42,103.85257114,1.36825734,35.7745759147,0.421566927,0.36686767578125
596,2244,50.0,primary,Ang Mo Kio Avenue 5,103.84783872,1.37663668,35.7730064392,0.125064447,0.19443359375000002
597,1922,100.0,primary,Ang Mo Kio Avenue 5,103.84965342,1.3762984,35.7703690162,0.530224339,0.40620849609375004
598,2482,50.0,primary,Ang Mo Kio Avenue 8,103.84800747,1.37487788,35.7678735906,0.327527052,0.2771636962890625
599,946,50.0,secondary,Ang Mo Kio Avenue 4,103.8397636,1.37993603,35.7596484098,0.584736721,0.5204779052734375
600,435,50.0,residential,Ang Mo Kio Street 31,103.84516271,1.36714028,35.7593643882,0.145506652,0.11568115234375
601,1061,200.0,primary,Ang Mo Kio Avenue 5,103.84976996,1.37639589,35.7248673072,0.415597418,0.428665771484375
602,1838,50.0,residential,Ang Mo Kio Street 12,103.84384435,1.37188233,35.6896200914,0.575788613,0.44537231445312503
603,1447,50.0,residential,Ang Mo Kio Street 22,103.84334303,1.36757156,35.6894905784,0.391920949,0.340601806640625
604,1944,50.0,primary,Ang Mo Kio Avenue 6,103.84428332,1.38051541,35.6746826172,0.035326658,0.025026855468749998
605,2426,50.0,residential,Ang Mo Kio Street 21,103.83472978,1.36851456,35.6731904837,0.383363891,0.321361083984375
606,235,50.0,primary,Ang Mo Kio Avenue 5,103.85212961,1.37602804,35.6708196004,0.40653388,0.3625341796875
607,2095,100.0,residential,Yio Chu Kang Gardens,103.83787798,1.3818836,35.6490083174,0.208124946,0.2299627685546875
608,1739,50.0,residential,Ang Mo Kio Street 42,103.85238611,1.3686448,35.6440086365,0.575184804,0.3927191162109375
609,2472,50.0,tertiary,Ang Mo Kio Street 11,103.83619684,1.37099925,35.6313438416,0.359390629,0.26662414550781255
610,2208,50.0,residential, ,103.83833898,1.38086936,35.6181545258,0.237009615,0.3437921142578125
611,1178,50.0,tertiary,Ang Mo Kio Street 11,103.83889189,1.36995191,35.6131729713,0.34647752,0.3440447998046875
612,709,100.0,primary,Ang Mo Kio Avenue 6,103.84447833,1.38015118,35.6077359517,0.048483447,0.0426416015625
613,414,150.0,primary,Ang Mo Kio Avenue 5,103.84656791,1.37705158,35.5993572582,0.413930048,0.2970867919921875
614,183,50.0,primary,Ang Mo Kio Avenue 6,103.84402842,1.3836051,35.5912712642,0.071199825,0.065789794921875
615,2095,50.0,residential,Yio Chu Kang Gardens,103.83752338,1.38160594,35.5856868199,0.210172706,0.1156610107421875
616,158,50.0,primary,Ang Mo Kio Avenue 3,103.83881742,1.3699063,35.5638700632,0.298263671,0.34403320312499996
617,2570,100.0,secondary,Ang Mo Kio Avenue 10,103.85490975,1.37439724,35.5557263692,0.282337872,0.32065002441406254
618,1708,50.0,residential, ,103.83679692,1.38456118,35.5432686439,0.358647641,0.49459533691406243
619,534,100.0,primary,Ang Mo Kio Avenue 3,103.85318496,1.36992018,35.5394433339,0.025500644,0.1254998779296875
620,2532,100.0,primary,Ang Mo Kio Avenue 3,103.83658772,1.36872395,35.5252565237,0.278709743,0.3051446533203125
621,505,50.0,secondary,Ang Mo Kio Avenue 10,103.85662851,1.37168573,35.5238552094,0.358196041,0.277476806640625
622,173,200.0,primary,Ang Mo Kio Avenue 3,103.85349593,1.36977925,35.5102145855,0.136383035,0.151934814453125
623,1485,50.0,primary,Ang Mo Kio Avenue 3,103.83642443,1.36858771,35.5081184932,0.382411162,0.33474609375
624,2169,100.0,residential,Ang Mo Kio Street 22,103.83952489,1.36763229,35.5057185037,0.281814528,0.34638427734375
625,434,100.0,secondary,Ang Mo Kio Avenue 10,103.85664652,1.37139164,35.490266255,0.3894101,0.3724566650390625
626,1700,50.0,primary,Ang Mo Kio Avenue 3,103.83676796,1.36901177,35.4865474701,0.441946519,0.4620294189453125
627,632,100.0,primary,Ang Mo Kio Avenue 3,103.85235383,1.36963178,35.4810243334,0.030893006,0.192490234375
628,534,150.0,primary,Ang Mo Kio Avenue 3,103.85363345,1.36991915,35.4796861013,0.146870293,0.203077392578125
629,2532,150.0,primary,Ang Mo Kio Avenue 3,103.83635151,1.36834034,35.4647451547,0.32026001,0.3111651611328125
630,482,50.0,tertiary,Ang Mo Kio Street 11,103.83611927,1.37092229,35.4609250155,0.386731589,0.28286315917968746
631,1242,50.0,secondary,Ang Mo Kio Avenue 4,103.83897366,1.38188536,35.4594529959,0.69751044,0.6283502197265625
632,1468,150.0,primary,Ang Mo Kio Avenue 3,103.85082906,1.36923209,35.4445956094,0.016933461,0.3229986572265625
633,652,50.0,secondary,Ang Mo Kio Avenue 10,103.854902,1.37455067,35.4419724147,0.291859673,0.3675323486328125
634,1529,50.0,primary,Ang Mo Kio Avenue 3,103.83612825,1.36797249,35.4347372789,0.366376108,0.3946295166015624
635,1168,50.0,primary,Ang Mo Kio Avenue 8,103.847832,1.37523245,35.4175786105,0.341695771,0.35931335449218754
636,2570,150.0,secondary,Ang Mo Kio Avenue 10,103.85472533,1.37480828,35.3957149506,0.296865107,0.20788757324218748
637,1108,50.0,residential,Ang Mo Kio Central 3,103.84766268,1.37525486,35.3508460305,0.303863504,0.3445318603515625
638,43,50.0,primary,Ang Mo Kio Avenue 3,103.83838154,1.36979219,35.3479235967,0.362660545,0.363209228515625
639,2532,50.0,primary,Ang Mo Kio Avenue 3,103.8368934,1.36905494,35.3471973126,0.471409823,0.42700073242187503
640,534,50.0,primary,Ang Mo Kio Avenue 3,103.85274183,1.36984559,35.3439077898,0.039959283,0.0845111083984375
641,1893,50.0,primary,Ang Mo Kio Avenue 8,103.84784703,1.37619668,35.3408015115,0.310968089,0.2499945068359375
642,632,50.0,primary,Ang Mo Kio Avenue 3,103.85279233,1.36973028,35.3405441871,0.032607888,0.044410400390625
643,964,50.0,residential,Ang Mo Kio Street 44,103.857284,1.36783188,35.3259026664,0.358684809,0.2561419677734375
644,2705,50.0,tertiary,Ang Mo Kio Avenue 9,103.84680016,1.38419002,35.3258601597,0.284839957,0.254403076171875
645,1376,100.0,residential,Yio Chu Kang Gardens,103.83827811,1.38065227,35.3253167959,0.398046938,0.39218749999999997
646,1862,50.0,primary,Ang Mo Kio Avenue 3,103.83719149,1.36935371,35.3145029885,0.221078264,0.17506835937499998
647,598,50.0,primary,Ang Mo Kio Avenue 5,103.85140929,1.37623007,35.3068757491,0.320835991,0.3537298583984375
648,1530,50.0,residential,Ang Mo Kio Street 54,103.85706954,1.37329842,35.3056354523,0.531576329,0.35140686035156254
649,1795,50.0,residential,Thomson Close,103.83475934,1.37766655,35.2969249379,0.279035205,0.4315435791015625
650,2532,200.0,primary,Ang Mo Kio Avenue 3,103.83617229,1.3679275,35.2891332186,0.380593661,0.3408624267578125
651,2208,100.0,residential, ,103.83798533,1.38059046,35.2884345421,0.308714875,0.346798095703125
652,15,50.0,residential,Ang Mo Kio Street 54,103.85641609,1.37274452,35.2702956566,0.528561241,0.475460205078125
653,1933,50.0,secondary,Ang Mo Kio Avenue 4,103.83844959,1.37513891,35.261932373,0.525466309,0.5231646728515624
654,2201,100.0,residential,Yio Chu Kang Gardens,103.83766368,1.38100673,35.2567947933,0.42136237,0.2924346923828125
655,985,50.0,residential,Ang Mo Kio Street 52,103.85318668,1.37259635,35.2526893616,0.536475322,0.45600280761718753
656,1299,50.0,secondary,Ang Mo Kio Avenue 4,103.83697885,1.3697546,35.2453890714,0.660751543,0.5417626953125
657,1302,50.0,secondary,Ang Mo Kio Avenue 10,103.85679439,1.37109659,35.2450034402,0.293531728,0.319906005859375
658,819,50.0,residential,Ang Mo Kio Street 22,103.84306927,1.36736557,35.2431624276,0.421135497,0.45619323730468747
659,1061,150.0,primary,Ang Mo Kio Avenue 5,103.84932575,1.37646365,35.2360185896,0.520068697,0.42273315429687497
660,1451,50.0,residential,Ang Mo Kio Street 54,103.85851509,1.37102568,35.2330891536,0.499412452,0.3654620361328125
661,71,50.0,tertiary,Ang Mo Kio Street 63,103.84798576,1.38417361,35.2275235103,0.376931838,0.3498455810546875
662,1666,50.0,primary,Ang Mo Kio Avenue 8,103.84790247,1.37571514,35.2252699045,0.469656096,0.5193939208984375
663,76,50.0,residential,Ang Mo Kio Street 22,103.83950296,1.36770754,35.2069438299,0.315169281,0.438182373046875
664,1626,100.0,secondary,Ang Mo Kio Avenue 4,103.83686276,1.37009253,35.204914638,0.621234907,0.4799200439453125
665,2488,100.0,primary,Ang Mo Kio Avenue 3,103.8577487,1.36906376,35.1921245868,0.477291103,0.3869354248046875
666,1922,150.0,primary,Ang Mo Kio Avenue 5,103.8492083,1.37635929,35.1796085651,0.503306845,0.4198382568359375
667,1076,200.0,secondary,Ang Mo Kio Avenue 4,103.83894707,1.3753928,35.1778728779,0.650521769,0.5843218994140624
668,241,50.0,secondary,Ang Mo Kio Avenue 10,103.85519797,1.374085,35.1678587596,0.438278767,0.28422119140625
669,419,50.0,secondary,Ang Mo Kio Avenue 9,103.83968494,1.3828592,35.1279649734,0.364638687,0.3262689208984375
670,1618,50.0,primary,Ang Mo Kio Avenue 3,103.858286,1.36898003,35.1278168815,0.186955316,0.20350280761718753
671,1376,50.0,residential,Yio Chu Kang Gardens,103.83863128,1.38093178,35.1277014414,0.425196471,0.470635986328125
672,2150,50.0,primary,Ang Mo Kio Avenue 5,103.85549517,1.37576214,35.114659236,0.442028534,0.33114013671875
673,449,50.0,residential,Ang Mo Kio Street 61,103.84397917,1.37968925,35.1144913893,0.351520113,0.17382080078125
674,807,50.0,secondary,Ang Mo Kio Avenue 4,103.83717713,1.36953356,35.1078236898,0.27073305,0.1998065185546875
675,888,50.0,tertiary,Ang Mo Kio Street 11,103.83560657,1.37095827,35.1072254181,0.380747323,0.29218505859375
676,2570,50.0,secondary,Ang Mo Kio Avenue 10,103.85516022,1.37402184,35.088910784,0.419321125,0.34104736328125
